,Symbol,Name,Exchange,MarketCap
1503,NTEC,Intec Pharma Ltd.,NASDAQ,26400000.0
1504,IART,Integra LifeSciences Holdings Corporation,NASDAQ,4770000000.0
1505,IMTE,Integrated Media Technology Limited,NASDAQ,23450000.0
1506,INTC,Intel Corporation,NASDAQ,250120000000.0
1507,NTLA,"Intellia Therapeutics, Inc.",NASDAQ,538830000.0
1508,IPAR,"Inter Parfums, Inc.",NASDAQ,2340000000.0
1509,IBKR,"Interactive Brokers Group, Inc.",NASDAQ,19330000000.0
1510,ICPT,"Intercept Pharmaceuticals, Inc.",NASDAQ,2400000000.0
1511,IDCC,"InterDigital, Inc.",NASDAQ,1770000000.0
1512,TILE,"Interface, Inc.",NASDAQ,961220000.0
1513,INAP,Internap Corporation,NASDAQ,60990000.0
1514,IBOC,International Bancshares Corporation,NASDAQ,2660000000.0
1515,IMXI,"International Money Express, Inc.",NASDAQ,552270000.0
1516,IGLD,Internet Gold Golden Lines Ltd.,NASDAQ,4070000.0000000005
1517,IDXG,"Interpace Diagnostics Group, Inc.",NASDAQ,31680000.0
1518,XENT,"Intersect ENT, Inc.",NASDAQ,566190000.0
1519,IPLDP,Interstate Power and Light Company,NASDAQ,207760000.0
1520,IVAC,"Intevac, Inc.",NASDAQ,125580000.0
1521,INTL,INTL FCStone Inc.,NASDAQ,771720000.0
1522,ITCI,Intra-Cellular Therapies Inc.,NASDAQ,481110000.0
1523,XON,Intrexon Corporation,NASDAQ,841150000.0
1524,IIN,IntriCon Corporation,NASDAQ,170700000.0
1525,INTU,Intuit Inc.,NASDAQ,67010000000.00001
1526,ISRG,"Intuitive Surgical, Inc.",NASDAQ,63310000000.0
1527,PLW,Invesco 1-30 Laddered Treasury ETF,NASDAQ,185020000.0
1528,ADRA,Invesco BLDRS Asia 50 ADR Index Fund,NASDAQ,17210000.0
1529,ADRD,Invesco BLDRS Developed Markets 100 ADR Index Fund,NASDAQ,31310000.0
1530,ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,NASDAQ,129310000.0
1531,ADRU,Invesco BLDRS Europe Select ADR Index Fund,NASDAQ,9430000.0
1532,PKW,Invesco BuyBack Achievers ETF,NASDAQ,1160000000.0
1533,PFM,Invesco Dividend Achievers ETF,NASDAQ,307110000.0
1534,PYZ,Invesco DWA Basic Materials Momentum ETF,NASDAQ,52700000.0
1535,PEZ,Invesco DWA Consumer Cyclicals Momentum ETF,NASDAQ,51640000.0
1536,PSL,Invesco DWA Consumer Staples Momentum ETF,NASDAQ,164690000.0
1537,PIZ,Invesco DWA Developed Markets Momentum ETF,NASDAQ,172600000.0
1538,PIE,Invesco DWA Emerging Markets Momentum ETF,NASDAQ,167430000.0
1539,PXI,Invesco DWA Energy Momentum ETF,NASDAQ,37230000.0
1540,PFI,Invesco DWA Financial Momentum ETF,NASDAQ,39380000.0
1541,PTH,Invesco DWA Healthcare Momentum ETF,NASDAQ,119310000.0
1542,PRN,Invesco DWA Industrials Momentum ETF,NASDAQ,100830000.0
1543,PDP,Invesco DWA Momentum ETF,NASDAQ,1550000000.0
1544,DWAQ,Invesco DWA NASDAQ Momentum ETF,NASDAQ,43790000.0
1545,DWAS,Invesco DWA SmallCap Momentum ETF,NASDAQ,222640000.0
1546,DWIN,Invesco DWA Tactical Multi-Asset Income ETF,NASDAQ,42090000.0
1547,DWTR,Invesco DWA Tactical Sector Rotation ETF,NASDAQ,68080000.0
1548,PTF,Invesco DWA Technology Momentum ETF,NASDAQ,198960000.0
1549,PUI,Invesco DWA Utilities Momentum ETF,NASDAQ,284540000.0
1550,IDLB,Invesco FTSE International Low Beta Equal Weight ETF,NASDAQ,53030000.0
1551,PRFZ,Invesco FTSE RAFI US 1500 Small-Mid ETF,NASDAQ,1910000000.0
1552,PIO,Invesco Global Water ETF,NASDAQ,192850000.0
1553,PGJ,Invesco Golden Dragon China ETF,NASDAQ,183360000.0
1554,PEY,Invesco High Yield Equity Dividend Achievers ETF,NASDAQ,895910000.0
1555,IPKW,Invesco International BuyBack Achievers ETF,NASDAQ,140420000.0
1556,PID,Invesco International Dividend Achievers ETF,NASDAQ,717700000.0
1557,KBWB,Invesco KBW Bank ETF,NASDAQ,555890000.0
1558,KBWD,Invesco KBW High Dividend Yield Financial ETF,NASDAQ,281110000.0
1559,KBWY,Invesco KBW Premium Yield Equity REIT ETF,NASDAQ,321690000.0
1560,KBWP,Invesco KBW Property & Casualty Insurance ETF,NASDAQ,118520000.0
1561,KBWR,Invesco KBW Regional Banking ETF,NASDAQ,66280000.0
1562,LDRI,Invesco LadderRite 0-5 Year Corporate Bond ETF,NASDAQ,10140000.0
1563,PNQI,Invesco Nasdaq Internet ETF,NASDAQ,527919999.99999994
1564,PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K-1 ET,NASDAQ,1640000000.0
1565,QQQ,"Invesco QQQ Trust, Series 1",NASDAQ,76810000000.0
1566,ISDX,Invesco RAFI Strategic Developed ex-US ETF,NASDAQ,246270000.0
1567,ISDS,Invesco RAFI Strategic Developed ex-US Small Company ETF,NASDAQ,15110000.0
1568,ISEM,Invesco RAFI Strategic Emerging Markets ETF,NASDAQ,26390000.0
1569,IUS,Invesco RAFI Strategic US ETF,NASDAQ,122530000.0
1570,IUSS,Invesco RAFI Strategic US Small Company ETF,NASDAQ,26000000.0
1571,USLB,Invesco Russell 1000 Low Beta Equal Weight ETF,NASDAQ,102360000.0
1572,PSCD,Invesco S&P SmallCap Consumer Discretionary ETF,NASDAQ,21860000.0
1573,PSCC,Invesco S&P SmallCap Consumer Staples ETF,NASDAQ,47020000.0
1574,PSCE,Invesco S&P SmallCap Energy ETF,NASDAQ,19430000.0
1575,PSCF,Invesco S&P SmallCap Financials ETF,NASDAQ,124960000.0
1576,PSCH,Invesco S&P SmallCap Health Care ETF,NASDAQ,451220000.0
1577,PSCI,Invesco S&P SmallCap Industrials ETF,NASDAQ,58820000.0
1578,PSCT,Invesco S&P SmallCap Information Technology ETF,NASDAQ,321590000.0
1579,PSCM,Invesco S&P SmallCap Materials ETF,NASDAQ,15630000.0
1580,PSCU,Invesco S&P SmallCap Utilities & Communication Services ETF,NASDAQ,44890000.0
1581,VRIG,Invesco Variable Rate Investment Grade ETF,NASDAQ,391090000.0
1582,PHO,Invesco Water Resources ETF,NASDAQ,1020000000.0
1583,ISTR,Investar Holding Corporation,NASDAQ,237370000.0
1584,ICMB,"Investcorp Credit Management BDC, Inc.",NASDAQ,90610000.0
1585,ISBC,"Investors Bancorp, Inc.",NASDAQ,3460000000.0
1586,ITIC,Investors Title Company,NASDAQ,321060000.0
1587,NVIV,InVivo Therapeutics Holdings Corp.,NASDAQ,3960000.0
1588,IONS,"Ionis Pharmaceuticals, Inc.",NASDAQ,7570000000.0
1589,IOVA,"Iovance Biotherapeutics, Inc.",NASDAQ,2540000000.0
1590,IPGP,IPG Photonics Corporation,NASDAQ,7610000000.0
1591,CLRG,IQ Chaikin U.S. Large Cap ETF,NASDAQ,252130000.0
1592,CSML,IQ Chaikin U.S. Small Cap ETF,NASDAQ,229150000.0
1593,IQ,"iQIYI, Inc.",NASDAQ,12620000000.0
1594,IRMD,iRadimed Corporation,NASDAQ,272530000.0
1595,IRTC,"iRhythm Technologies, Inc.",NASDAQ,1760000000.0
1596,IRIX,IRIDEX Corporation,NASDAQ,25590000.0
1597,IRDM,Iridium Communications Inc,NASDAQ,3210000000.0
1598,IRBT,iRobot Corporation,NASDAQ,1400000000.0
1599,IRWD,"Ironwood Pharmaceuticals, Inc.",NASDAQ,1430000000.0
1600,IRCP,IRSA Propiedades Comerciales S.A.,NASDAQ,368970000.0
1601,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,NASDAQ,1920000000.0
1602,ISHG,iShares 1-3 Year International Treasury Bond ETF,NASDAQ,66790000.00000001
1603,SHY,iShares 1-3 Year Treasury Bond ETF,NASDAQ,17580000000.0
1604,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,18220000000.0
1605,IEI,iShares 3-7 Year Treasury Bond ETF,NASDAQ,9160000000.0
1606,IEF,iShares 7-10 Year Treasury Bond ETF,NASDAQ,18690000000.0
1607,AIA,iShares Asia 50 ETF,NASDAQ,1070000000.0000001
1608,USIG,iShares Broad USD Investment Grade Corporate Bond ETF,NASDAQ,3990000000.0
1609,COMT,iShares Commodities Select Strategy ETF,NASDAQ,525510000.0
1610,ISTB,iShares Core 1-5 Year USD Bond ETF,NASDAQ,2810000000.0
1611,IXUS,iShares Core MSCI Total International Stock ETF,NASDAQ,17310000000.0
1612,IUSG,iShares Core S&P U.S. Growth ETF,NASDAQ,6980000000.0
1613,IUSV,iShares Core S&P U.S. Value ETF,NASDAQ,6220000000.0
1614,IUSB,iShares Core Total USD Bond Market ETF,NASDAQ,4080000000.0
1615,HEWG,iShares Currency Hedged MSCI Germany ETF,NASDAQ,166560000.0
1616,SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,NASDAQ,138760000.0
1617,ESGD,iShares ESG MSCI EAFE ETF,NASDAQ,1280000000.0
1618,ESGE,iShares ESG MSCI EM ETF,NASDAQ,712740000.0
1619,ESGU,iShares ESG MSCI USA ETF,NASDAQ,1240000000.0
1620,SUSL,iShares ESG MSCI USA Leaders ETF,NASDAQ,1610000000.0
1621,SUSC,iShares ESG USD Corporate Bond ETF,NASDAQ,64470000.0
1622,XT,iShares Exponential Technologies ETF,NASDAQ,2570000000.0
1623,FALN,iShares Fallen Angels USD Bond ETF,NASDAQ,141930000.0
1624,IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,NASDAQ,27290000.0
1625,IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,NASDAQ,389890000.0
1626,BGRN,iShares Global Green Bond ETF,NASDAQ,32990000.000000004
1627,IGF,iShares Global Infrastructure ETF,NASDAQ,3320000000.0
1628,GNMA,iShares GNMA Bond ETF,NASDAQ,178350000.0
1629,HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,NASDAQ,23450000.0
1630,IGIB,iShares Intermediate-Term Corporate Bond ETF,NASDAQ,8830000000.0
1631,IGOV,iShares International Treasury Bond ETF,NASDAQ,895520000.0
1632,EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,NASDAQ,14440000000.0
1633,MBB,iShares MBS ETF,NASDAQ,19290000000.0
1634,JKI,iShares Morningstar Mid-Cap ETF,NASDAQ,477310000.0
1635,ACWX,iShares MSCI ACWI ex US Index Fund,NASDAQ,4030000000.0000005
1636,ACWI,iShares MSCI ACWI Index Fund,NASDAQ,10690000000.0
1637,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,NASDAQ,3800000000.0
1638,EWZS,iShares MSCI Brazil Small-Cap ETF,NASDAQ,122040000.0
1639,MCHI,iShares MSCI China ETF,NASDAQ,3830000000.0
1640,SCZ,iShares MSCI EAFE Small-Cap ETF,NASDAQ,9650000000.0
1641,EEMA,iShares MSCI Emerging Markets Asia ETF,NASDAQ,444550000.0
1642,EMXC,iShares MSCI Emerging Markets ex China ETF,NASDAQ,29810000.0
1643,EUFN,iShares MSCI Europe Financials Sector Index Fund,NASDAQ,718030000.0
1644,IEUS,iShares MSCI Europe Small-Cap ETF,NASDAQ,132610000.00000001
1645,RING,iShares MSCI Global Gold Miners ETF,NASDAQ,322440000.0
1646,SDG,iShares MSCI Global Impact ETF,NASDAQ,64050000.0
1647,EWJE,iShares MSCI Japan Equal Weighted ETF,NASDAQ,7090000.0
1648,EWJV,iShares MSCI Japan Value ETF,NASDAQ,7750000.0
1649,ENZL,iShares MSCI New Zealand ETF,NASDAQ,164710000.0
1650,QAT,iShares MSCI Qatar ETF,NASDAQ,55790000.0
1651,TUR,iShares MSCI Turkey ETF,NASDAQ,353630000.0
1652,UAE,iShares MSCI UAE ETF,NASDAQ,51590000.0
1653,IBB,iShares Nasdaq Biotechnology Index Fund,NASDAQ,6820000000.0
1654,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,NASDAQ,2020000000.0
1655,PFF,iShares Preferred and Income Securities ETF,NASDAQ,16920000000.000002
1656,AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,NASDAQ,5860000.0
1657,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,NASDAQ,23930000.0
1658,ICLN,iShares S&P Global Clean Energy Index Fund,NASDAQ,372550000.0
1659,WOOD,iShares S&P Global Timber & Forestry Index Fund,NASDAQ,240410000.0
1660,INDY,iShares S&P India Nifty 50 Index Fund,NASDAQ,761760000.0
1661,IJT,iShares S&P Small-Cap 600 Growth ETF,NASDAQ,5180000000.0
1662,DVY,iShares Select Dividend ETF,NASDAQ,17840000000.0
1663,SHV,iShares Short Treasury Bond ETF,NASDAQ,21220000000.0
1664,IGSB,iShares Short-Term Corporate Bond ETF,NASDAQ,13060000000.0
1665,ITMR,Itamar Medical Ltd.,NASDAQ,90350000.0
1666,ITI,"Iteris, Inc.",NASDAQ,205290000.0
1667,ITRM,Iterum Therapeutics plc,NASDAQ,50200000.0
1668,ITRI,"Itron, Inc.",NASDAQ,3010000000.0
1669,ITRN,Ituran Location and Control Ltd.,NASDAQ,524559999.99999994
1670,ISEE,"IVERIC bio, Inc.",NASDAQ,38570000.0
1671,IZEA,"IZEA Worldwide, Inc.",NASDAQ,9490000.0
1672,JJSF,J & J Snack Foods Corp.,NASDAQ,3560000000.0
1673,MAYS,"J. W. Mays, Inc.",NASDAQ,70900000.0
1674,JBHT,"J.B. Hunt Transport Services, Inc.",NASDAQ,12470000000.0
1675,JCOM,"j2 Global, Inc.",NASDAQ,4600000000.0
1676,JKHY,"Jack Henry & Associates, Inc.",NASDAQ,10740000000.0
1677,JACK,Jack In The Box Inc.,NASDAQ,2180000000.0
1678,JAGX,"Jaguar Health, Inc.",NASDAQ,4270000.0
1679,JAKK,"JAKKS Pacific, Inc.",NASDAQ,29980000.0
1680,JRVR,"James River Group Holdings, Ltd.",NASDAQ,1060000000.0
1681,JAN,JanOne Inc.,NASDAQ,5440000.0
1682,JSML,Janus Henderson Small Cap Growth Alpha ETF,NASDAQ,36970000.0
1683,JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,NASDAQ,98230000.0
1684,JASN,"Jason Industries, Inc.",NASDAQ,6750000.0
1685,JAZZ,Jazz Pharmaceuticals plc,NASDAQ,7010000000.0
1686,JD,"JD.com, Inc.",NASDAQ,45460000000.0
1687,JRSH,"Jerash Holdings (US), Inc.",NASDAQ,78140000.0
1688,JBLU,JetBlue Airways Corporation,NASDAQ,5450000000.0
1689,JCTCF,Jewett-Cameron Trading Company,NASDAQ,30690000.0
1690,JFIN,Jiayin Group Inc.,NASDAQ,529450000.00000006
1691,JMU,JMU Limited,NASDAQ,13940000.0
1692,JBSS,"John B. Sanfilippo & Son, Inc.",NASDAQ,1060000000.0
1693,JOUT,Johnson Outdoors Inc.,NASDAQ,601090000.0
1694,JNCE,"Jounce Therapeutics, Inc.",NASDAQ,126980000.0
1695,KALU,Kaiser Aluminum Corporation,NASDAQ,1610000000.0
1696,KXIN,Kaixin Auto Holdings,NASDAQ,106140000.0
1697,KALA,"Kala Pharmaceuticals, Inc.",NASDAQ,127180000.0
1698,KLDO,"Kaleido Biosciences, Inc.",NASDAQ,178100000.0
1699,KALV,"KalVista Pharmaceuticals, Inc.",NASDAQ,203630000.0
1700,KMDA,Kamada Ltd.,NASDAQ,207760000.0
1701,KNDI,"Kandi Technologies Group, Inc.",NASDAQ,284170000.0
1702,KRTX,"Karuna Therapeutics, Inc.",NASDAQ,340660000.0
1703,KPTI,Karyopharm Therapeutics Inc.,NASDAQ,692890000.0
1704,KZIA,Kazia Therapeutics Limited,NASDAQ,20300000.0
1705,KBLM,KBL Merger Corp. IV,NASDAQ,85770000.0
1706,KBSF,KBS Fashion Group Limited,NASDAQ,5600000.0
1707,KRNY,Kearny Financial,NASDAQ,1190000000.0
1708,KELYA,"Kelly Services, Inc.",NASDAQ,940500000.0
1709,KELYB,"Kelly Services, Inc.",NASDAQ,1030000000.0
1710,KMPH,"KemPharm, Inc.",NASDAQ,14540000.0
1711,KFFB,Kentucky First Federal Bancorp,NASDAQ,62660000.0
1712,KEQU,Kewaunee Scientific Corporation,NASDAQ,42210000.0
1713,KTCC,Key Tronic Corporation,NASDAQ,65580000.0
1714,KZR,"Kezar Life Sciences, Inc.",NASDAQ,64879999.99999999
1715,KFRC,"Kforce, Inc.",NASDAQ,957590000.0
1716,KE,"Kimball Electronics, Inc.",NASDAQ,384010000.0
1717,KBAL,"Kimball International, Inc.",NASDAQ,751660000.0
1718,KIN,"Kindred Biosciences, Inc.",NASDAQ,318350000.0
1719,KGJI,Kingold Jewelry Inc.,NASDAQ,196220000.0
1720,KINS,"Kingstone Companies, Inc",NASDAQ,87710000.0
1721,KNSA,"Kiniksa Pharmaceuticals, Ltd.",NASDAQ,328600000.0
1722,KNSL,"Kinsale Capital Group, Inc.",NASDAQ,2340000000.0
1723,KIRK,"Kirkland&#39;s, Inc.",NASDAQ,22780000.0
1724,KTOV,Kitov Pharma Ltd.,NASDAQ,14300000.0
1725,KLAC,KLA Corporation ,NASDAQ,26930000000.0
1726,KLXE,"KLX Energy Services Holdings, Inc. ",NASDAQ,205830000.0
1727,KOD,Kodiak Sciences Inc,NASDAQ,791070000.0
1728,KOPN,Kopin Corporation,NASDAQ,47850000.0
1729,KRNT,Kornit Digital Ltd.,NASDAQ,1370000000.0
1730,KOSS,Koss Corporation,NASDAQ,14290000.0
1731,KWEB,KraneShares Trust KraneShares CSI China Internet ETF,NASDAQ,152460000.0
1732,KTOS,"Kratos Defense & Security Solutions, Inc.",NASDAQ,2049999999.9999998
1733,KRYS,"Krystal Biotech, Inc.",NASDAQ,659840000.0
1734,KLIC,"Kulicke and Soffa Industries, Inc.",NASDAQ,1510000000.0
1735,KURA,"Kura Oncology, Inc.",NASDAQ,688170000.0
1736,KRUS,"Kura Sushi USA, Inc.",NASDAQ,144490000.0
1737,KVHI,"KVH Industries, Inc.",NASDAQ,178650000.0
1738,FSTR,L.B. Foster Company,NASDAQ,208460000.0
1739,LJPC,La Jolla Pharmaceutical Company,NASDAQ,211700000.0
1740,LSBK,"Lake Shore Bancorp, Inc.",NASDAQ,89220000.0
1741,LBAI,"Lakeland Bancorp, Inc.",NASDAQ,817920000.0
1742,LKFN,Lakeland Financial Corporation,NASDAQ,1180000000.0
1743,LAKE,"Lakeland Industries, Inc.",NASDAQ,89330000.0
1744,LRCX,Lam Research Corporation,NASDAQ,39110000000.0
1745,LAMR,Lamar Advertising Company,NASDAQ,8210000000.000001
1746,LANC,Lancaster Colony Corporation,NASDAQ,3750000000.0
1747,LCA,"Landcadia Holdings II, Inc.",NASDAQ,387800000.0
1748,LCAHU,"Landcadia Holdings II, Inc.",NASDAQ,251440000.0
1749,LNDC,Landec Corporation,NASDAQ,271640000.0
1750,LARK,Landmark Bancorp Inc.,NASDAQ,100220000.0
1751,LMRK,Landmark Infrastructure Partners LP,NASDAQ,451030000.0
1752,LMRKN,Landmark Infrastructure Partners LP,NASDAQ,52600000.0
1753,LMRKO,Landmark Infrastructure Partners LP,NASDAQ,64780000.0
1754,LMRKP,Landmark Infrastructure Partners LP,NASDAQ,41090000.0
1755,LE,"Lands&#39; End, Inc.",NASDAQ,390380000.0
1756,LSTR,"Landstar System, Inc.",NASDAQ,4700000000.0
1757,LNTH,"Lantheus Holdings, Inc.",NASDAQ,760490000.0
1758,LTRX,"Lantronix, Inc.",NASDAQ,78210000.0
1759,LSCC,Lattice Semiconductor Corporation,NASDAQ,2470000000.0
1760,LAUR,"Laureate Education, Inc.",NASDAQ,3550000000.0
1761,LAWS,"Lawson Products, Inc.",NASDAQ,423760000.0
1762,LAZY,"Lazydays Holdings, Inc.",NASDAQ,35580000.0
1763,LCNB,LCNB Corporation,NASDAQ,231760000.0
1764,LPTX,"LEAP THERAPEUTICS, INC.",NASDAQ,26680000.0
1765,LEGH,Legacy Housing Corporation,NASDAQ,399520000.0
1766,LTXB,"LegacyTexas Financial Group, Inc.",NASDAQ,2190000000.0
1767,INFR,Legg Mason Global Infrastructure ETF,NASDAQ,21970000.0
1768,LVHD,Legg Mason Low Volatility High Dividend ETF,NASDAQ,817720000.0
1769,SQLV,Legg Mason Small-Cap Quality Value ETF,NASDAQ,12040000.0
1770,LACQ,Leisure Acquisition Corp.,NASDAQ,256589999.99999997
1771,LMAT,"LeMaitre Vascular, Inc.",NASDAQ,693650000.0
1772,TREE,"LendingTree, Inc.",NASDAQ,4200000000.0
1773,LEVL,"Level One Bancorp, Inc.",NASDAQ,191560000.0
1774,LXRX,"Lexicon Pharmaceuticals, Inc.",NASDAQ,411270000.0
1775,LX,LexinFintech Holdings Ltd.,NASDAQ,1930000000.0
1776,LFAC,LF Capital Acquistion Corp.,NASDAQ,199300000.0
1777,LGIH,"LGI Homes, Inc.",NASDAQ,1940000000.0
1778,LHCG,LHC Group,NASDAQ,3520000000.0
1779,LLIT,Lianluo Smart Limited,NASDAQ,13290000.0
1780,LBRDA,Liberty Broadband Corporation,NASDAQ,21070000000.0
1781,LBRDK,Liberty Broadband Corporation,NASDAQ,21090000000.0
1782,LBTYA,Liberty Global plc,NASDAQ,5000000000.0
1783,LBTYB,Liberty Global plc,NASDAQ,17890000000.0
1784,LBTYK,Liberty Global plc,NASDAQ,11910000000.0
1785,LILA,Liberty Latin America Ltd.,NASDAQ,3380000000.0
1786,LILAK,Liberty Latin America Ltd.,NASDAQ,3330000000.0
1787,BATRA,Liberty Media Corporation,NASDAQ,1450000000.0
1788,BATRK,Liberty Media Corporation,NASDAQ,1450000000.0
1789,FWONA,Liberty Media Corporation,NASDAQ,9130000000.0
1790,FWONK,Liberty Media Corporation,NASDAQ,9570000000.0
1791,LSXMA,Liberty Media Corporation,NASDAQ,13790000000.0
1792,LSXMB,Liberty Media Corporation,NASDAQ,13810000000.0
1793,LSXMK,Liberty Media Corporation,NASDAQ,13890000000.0
1794,LTRPA,"Liberty TripAdvisor Holdings, Inc.",NASDAQ,726740000.0
1795,LTRPB,"Liberty TripAdvisor Holdings, Inc.",NASDAQ,693990000.0
1796,LCUT,"Lifetime Brands, Inc.",NASDAQ,170250000.0
1797,LFVN,Lifevantage Corporation,NASDAQ,206800000.0
1798,LWAY,"Lifeway Foods, Inc.",NASDAQ,33100000.0
1799,LGND,Ligand Pharmaceuticals Incorporated,NASDAQ,2120000000.0
1800,LTBR,Lightbridge Corporation,NASDAQ,209190000.0
1801,LPTH,"LightPath Technologies, Inc.",NASDAQ,18720000.0
1802,LLEX,"Lilis Energy, Inc.",NASDAQ,21130000.0
1803,LMB,"Limbach Holdings, Inc.",NASDAQ,34010000.0
1804,LLNW,"Limelight Networks, Inc.",NASDAQ,509210000.0
1805,LMST,"Limestone Bancorp, Inc.",NASDAQ,113180000.0
1806,LMNR,Limoneira Co,NASDAQ,339460000.0
1807,LINC,Lincoln Educational Services Corporation,NASDAQ,54000000.0
1808,LECO,"Lincoln Electric Holdings, Inc.",NASDAQ,5680000000.0
1809,LIND,Lindblad Expeditions Holdings Inc. ,NASDAQ,820840000.0
1810,LPCN,Lipocine Inc.,NASDAQ,65840000.0
1811,LIQT,"LiqTech International, Inc.",NASDAQ,165200000.0
1812,YVR,Liquid Media Group Ltd.,NASDAQ,6740000.0
1813,LQDA,"Liquidia Technologies, Inc.",NASDAQ,86690000.0
1814,LQDT,"Liquidity Services, Inc.",NASDAQ,219740000.0
1815,LFUS,"Littelfuse, Inc.",NASDAQ,4630000000.0
1816,LIVN,LivaNova PLC,NASDAQ,3590000000.0
1817,LOB,"Live Oak Bancshares, Inc.",NASDAQ,741510000.0
1818,LIVE,Live Ventures Incorporated,NASDAQ,15150000.0
1819,LPSN,"LivePerson, Inc.",NASDAQ,2640000000.0
1820,LIVX,"LiveXLive Media, Inc.",NASDAQ,95620000.0
1821,LVGO,"Livongo Health, Inc.",NASDAQ,2000000000.0
1822,LKQ,LKQ Corporation,NASDAQ,9750000000.0
1823,LMFA,"LM Funding America, Inc.",NASDAQ,2880000.0
1824,LOGC,"LogicBio Therapeutics, Inc.",NASDAQ,226000000.0
1825,LOGI,Logitech International S.A.,NASDAQ,6980000000.0
1826,LOGM,"LogMein, Inc.",NASDAQ,3270000000.0
1827,CNCR,Loncar Cancer Immunotherapy ETF,NASDAQ,33020000.000000004
1828,CHNA,Loncar China BioPharma ETF,NASDAQ,7040000.0
1829,LONE,Lonestar Resources US Inc.,NASDAQ,60080000.0
1830,LOAC,Longevity Acquisition Corporation,NASDAQ,54330000.0
1831,LOOP,"Loop Industries, Inc.",NASDAQ,426800000.0
1832,LORL,"Loral Space and Communications, Inc.",NASDAQ,1250000000.0
1833,LPLA,LPL Financial Holdings Inc.,NASDAQ,6500000000.0
1834,GNSS,LRAD Corporation,NASDAQ,112120000.0
1835,LYTS,LSI Industries Inc.,NASDAQ,137120000.0
1836,LK,Luckin Coffee Inc.,NASDAQ,4910000000.0
1837,LULU,lululemon athletica inc.,NASDAQ,27100000000.0
1838,LITE,Lumentum Holdings Inc.,NASDAQ,4350000000.0
1839,LMNX,Luminex Corporation,NASDAQ,912200000.0
1840,LUNA,Luna Innovations Incorporated,NASDAQ,166970000.0
1841,LKCO,Luokung Technology Corp,NASDAQ,328520000.0
1842,LBC,Luther Burbank Corporation,NASDAQ,641600000.0
1843,LYFT,"Lyft, Inc.",NASDAQ,13040000000.0
1844,MCBC,Macatawa Bank Corporation,NASDAQ,351890000.0
1845,MFNC,Mackinac Financial Corporation,NASDAQ,167020000.0
1846,MTSI,"MACOM Technology Solutions Holdings, Inc.",NASDAQ,1400000000.0
1847,MGNX,"MacroGenics, Inc.",NASDAQ,425860000.0
1848,MDGL,"Madrigal Pharmaceuticals, Inc.",NASDAQ,1420000000.0
1849,MAGS,Magal Security Systems Ltd.,NASDAQ,90070000.0
1850,MGLN,"Magellan Health, Inc.",NASDAQ,1560000000.0
1851,MGTA,"Magenta Therapeutics, Inc.",NASDAQ,356270000.0
1852,MGIC,Magic Software Enterprises Ltd.,NASDAQ,448820000.0
1853,MGYR,"Magyar Bancorp, Inc.",NASDAQ,69910000.0
1854,MHLD,"Maiden Holdings, Ltd.",NASDAQ,47810000.0
1855,MNSB,"MainStreet Bancshares, Inc.",NASDAQ,171770000.0
1856,MJCO,Majesco,NASDAQ,356160000.0
1857,MMYT,MakeMyTrip Limited,NASDAQ,2290000000.0
1858,MBUU,"Malibu Boats, Inc.",NASDAQ,684170000.0
1859,MLVF,"Malvern Bancorp, Inc.",NASDAQ,169600000.0
1860,TUSK,"Mammoth Energy Services, Inc.",NASDAQ,79660000.0
1861,MANH,"Manhattan Associates, Inc.",NASDAQ,4940000000.0
1862,LOAN,"Manhattan Bridge Capital, Inc",NASDAQ,59400000.0
1863,MNTX,"Manitex International, Inc.",NASDAQ,112390000.0
1864,MTEX,"Mannatech, Incorporated",NASDAQ,38140000.0
1865,MNKD,MannKind Corporation,NASDAQ,238920000.0
1866,MANT,ManTech International Corporation,NASDAQ,3720000000.0
1867,MARA,"Marathon Patent Group, Inc.",NASDAQ,9830000.0
1868,MCHX,"Marchex, Inc.",NASDAQ,133340000.0
1869,MRIN,Marin Software Incorporated,NASDAQ,14910000.0
1870,MARPS,Marine Petroleum Trust,NASDAQ,4340000.0
1871,MRNS,"Marinus Pharmaceuticals, Inc.",NASDAQ,66250000.0
1872,MRKR,"Marker Therapeutics, Inc.",NASDAQ,189530000.0
1873,MKTX,"MarketAxess Holdings, Inc.",NASDAQ,12990000000.0
1874,MRLN,Marlin Business Services Corp.,NASDAQ,290960000.0
1875,MAR,Marriott International,NASDAQ,41560000000.0
1876,MBII,"Marrone Bio Innovations, Inc.",NASDAQ,167860000.0
